number,street,unit,city,postcode,latitude,longitude,reason
1289,YORKLAND RD,UNIT F,COLUMBUS,43232,39.9520774,-82.8396246,no parcel; street parcels=34 dwelling=23
5687,MAPLE TREE LN,,COLUMBUS,43232,39.9269864,-82.8388742,no parcel; street parcels=0 dwelling=0
1560,MCNAUGHTEN RD,,COLUMBUS,43232,39.9472538,-82.838463,no parcel; street parcels=137 dwelling=80
2792,GROSSE POINT,,COLUMBUS,43232,39.9145187,-82.9081039,no parcel; street parcels=0 dwelling=0
3200,ELIM MANOR CT,107,COLUMBUS,43232,39.923264,-82.9087156,matched EXEMPT
4798,LARAINE CT,202,COLUMBUS,43232,39.9204898,-82.8638011,no parcel; street parcels=0 dwelling=0
4777,ROLLINGBROOK LN,C,COLUMBUS,43232,39.9226321,-82.8637103,no parcel; street parcels=0 dwelling=0
5978,REFUGEE RD,,COLUMBUS,43232,39.9185717,-82.8373411,no parcel; street parcels=267 dwelling=119
1516,ABRAHAM WOODS,,COLUMBUS,43232,39.9480496,-82.837897,no parcel; street parcels=0 dwelling=0
5924,SHANA DR,,COLUMBUS,43232,39.9457472,-82.8369149,no parcel; street parcels=1 dwelling=0
4822,REFUGEE RD,B,COLUMBUS,43232,39.9221941,-82.8623424,no parcel; street parcels=267 dwelling=119
6144,GIOFFRE WOODS LN,,COLUMBUS,43232,39.9477903,-82.8354569,matched OTHER
6170,PARKINSON LN,,COLUMBUS,43232,39.9485929,-82.8358419,matched OTHER
5990,LAKE CLUB SQ,,COLUMBUS,43232,39.9384273,-82.8335343,no parcel; street parcels=1 dwelling=0
5013,COVENTRY CT N,,COLUMBUS,43232,39.9391726,-82.8602148,no parcel; street parcels=0 dwelling=0
1927,OLDE COVENTRY RD E,,COLUMBUS,43232,39.9371534,-82.8599701,no parcel; street parcels=0 dwelling=0
6035,LAKE CLUB CT,,COLUMBUS,43232,39.9386344,-82.833093,no parcel; street parcels=1 dwelling=0
6059,LAKE CLUB PL,,COLUMBUS,43232,39.9396501,-82.8330979,no parcel; street parcels=0 dwelling=0
3569,REFUGEE RD,A,COLUMBUS,43232,39.9160015,-82.9012129,matched COMMERCIAL
2161,RIVERDALE SQ E,,COLUMBUS,43232,39.9279945,-82.8998305,no parcel; street parcels=0 dwelling=0
3558,ARIEL DR,,COLUMBUS,43232,39.9239762,-82.8979246,no parcel; street parcels=0 dwelling=0
3756,KNIGHTSWAY LN,,COLUMBUS,43232,39.9209598,-82.8971396,no parcel; street parcels=2 dwelling=0
3721,KIMBERLY PKWY N,,COLUMBUS,43232,39.9213471,-82.8960566,no parcel; street parcels=0 dwelling=0
2277,PETZINGER CT,,COLUMBUS,43232,39.9260067,-82.8968708,no parcel; street parcels=0 dwelling=0
2413,HUDSON BAY WAY,,COLUMBUS,43232,39.9241634,-82.8953274,no parcel; street parcels=0 dwelling=0
3688,KIDRON CT,,COLUMBUS,43232,39.9285268,-82.8949279,no parcel; street parcels=0 dwelling=0
4002,SOLDIER ST,,COLUMBUS,43232,39.9153084,-82.8920104,no parcel; street parcels=82 dwelling=12
3944,RIVERCREEK BAY WAY,,COLUMBUS,43232,39.9247911,-82.8923359,no parcel; street parcels=0 dwelling=0
5350,E LIVINGSTON AVE,,COLUMBUS,43232,39.9436978,-82.8523907,matched COMMERCIAL
5356,YORKSHIRE TERRACE DR,C,COLUMBUS,43232,39.9445303,-82.8521802,no parcel; street parcels=0 dwelling=0
5583,HIBERNIA DR,,COLUMBUS,43232,39.9516302,-82.8518602,no parcel; street parcels=1 dwelling=0
2052,SUNSHINE PL,,COLUMBUS,43232,39.9280142,-82.891427,no parcel; street parcels=1 dwelling=0
2152,SUNSHINE PL,,COLUMBUS,43232,39.9280216,-82.8900471,no parcel; street parcels=1 dwelling=0
5415,YORKSHIRE TERRACE DR,1B,COLUMBUS,43232,39.9447796,-82.8507458,no parcel; street parcels=0 dwelling=0
5600,HIBERNIA DR,,COLUMBUS,43232,39.9530411,-82.8510042,no parcel; street parcels=1 dwelling=0
5580,HIBERNIA DR,C,COLUMBUS,43232,39.9532997,-82.8510936,no parcel; street parcels=1 dwelling=0
2441,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
5421,LONSDALE PL N,UNIT D,COLUMBUS,43232,39.942187,-82.8499151,matched COMMERCIAL
5420,LONSDALE PL N,UNIT B,COLUMBUS,43232,39.9425193,-82.8499033,no parcel; street parcels=0 dwelling=0
4108,JENERA PL,,COLUMBUS,43232,39.9269033,-82.8870315,no parcel; street parcels=0 dwelling=0
2174,MUIRWOOD DR,,COLUMBUS,43232,39.9280209,-82.887758,no parcel; street parcels=1 dwelling=0
2297,SEVILLE AVE,,COLUMBUS,43232,39.9268351,-82.8869098,no parcel; street parcels=1 dwelling=0
1745,LONSDALE PL E,UNIT A,COLUMBUS,43232,39.9421586,-82.8484259,no parcel; street parcels=0 dwelling=0
5533,CANTARA PL,4,COLUMBUS,43232,39.9454505,-82.8476128,no parcel; street parcels=0 dwelling=0
4239,DONLYN CT,,COLUMBUS,43232,39.9265641,-82.8841521,no parcel; street parcels=0 dwelling=0
2714,EASTLAND MALL,,COLUMBUS,43232,39.9192606,-82.8834494,no parcel; street parcels=1 dwelling=0
2712,EASTLAND MALL,,COLUMBUS,43232,39.9193949,-82.8832977,no parcel; street parcels=1 dwelling=0
3344,SUFFIELD,,COLUMBUS,43232,39.9108057,-82.8465567,no parcel; street parcels=0 dwelling=0
5497,CHATFORD SQ,,COLUMBUS,43232,39.9347551,-82.8466248,no parcel; street parcels=1 dwelling=0
3339,BRANFORD,,COLUMBUS,43232,39.9108337,-82.8458715,no parcel; street parcels=0 dwelling=0
5515,CHATFORD SQ,,COLUMBUS,43232,39.9350907,-82.8460621,no parcel; street parcels=1 dwelling=0
2786,CITIZENS PL,C,COLUMBUS,43232,39.9182255,-82.8763399,no parcel; street parcels=1 dwelling=0
2744,CITIZENS PL,C,COLUMBUS,43232,39.91928,-82.8762504,no parcel; street parcels=1 dwelling=0
2470,SHORE BLVD W,J,COLUMBUS,43232,39.9244945,-82.8755318,no parcel; street parcels=0 dwelling=0
2870,WOOLWICH CT,100,COLUMBUS,43232,39.9167735,-82.874424,no parcel; street parcels=0 dwelling=0
4551,LAKE SIDE S,B,COLUMBUS,43232,39.923358,-82.8742938,no parcel; street parcels=0 dwelling=0
5837,REDAPPLE RIDGE,,COLUMBUS,43232,39.9435819,-82.8433169,no parcel; street parcels=0 dwelling=0
1363,ORCHARD PARK DR,,COLUMBUS,43232,39.9513456,-82.843732,matched COMMERCIAL
1284,STEVENLANE BLVD,,COLUMBUS,43232,39.9521948,-82.8426467,matched OTHER
3024,ROTUNDA CT S,,COLUMBUS,43232,39.9261583,-82.9121301,no parcel; street parcels=0 dwelling=0
3323,REFUGEE RD,,COLUMBUS,43232,39.9165398,-82.91137,matched COMMERCIAL
4661,REFUGEE RD,3B,COLUMBUS,43232,39.9134273,-82.8718874,no parcel; street parcels=267 dwelling=119
2875,MERRYMOUNT CT,,COLUMBUS,43232,39.9171251,-82.8713054,no parcel; street parcels=0 dwelling=0
2106,CLOVERLEAF ST E,,COLUMBUS,43232,39.9329895,-82.8702549,matched INDUSTRIAL
4650,HILTON CORPORATE DR,105,COLUMBUS,43232,39.9355984,-82.8715201,no parcel; street parcels=3 dwelling=0
300,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
394,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
72,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
462,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2562,SILVER OAK DR,,COLUMBUS,43232,39.9266611,-82.8403238,no parcel; street parcels=1 dwelling=0
1319,YORKLAND RD,UNIT,COLUMBUS,43232,39.9515742,-82.8410188,no parcel; street parcels=34 dwelling=23
2773,BERWICK SQ,,COLUMBUS,43232,39.914767,-82.9102437,no parcel; street parcels=1 dwelling=0
3408,REFUGEE RD,,COLUMBUS,43232,39.9174611,-82.9107673,no parcel; street parcels=267 dwelling=119
3274,ELIM MANOR CT,,COLUMBUS,43232,39.9233612,-82.9100838,no parcel; street parcels=1 dwelling=0
5878,YORKLAND CT,UNIT F,COLUMBUS,43232,39.9524425,-82.8398834,no parcel; street parcels=1 dwelling=0
5685,MAPLE TREE LN,,COLUMBUS,43232,39.926994,-82.8391238,no parcel; street parcels=0 dwelling=0
2891,TUPPENCE DR,,COLUMBUS,43232,39.9132236,-82.9097496,no parcel; street parcels=0 dwelling=0
3146,ROTUNDA CT N,,COLUMBUS,43232,39.9272575,-82.9090103,no parcel; street parcels=0 dwelling=0
6095,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537336,-82.8374306,no parcel; street parcels=1 dwelling=0
6087,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9529531,-82.8379379,no parcel; street parcels=0 dwelling=0
1440,MCNAUGHTEN RD,,COLUMBUS,43232,39.9496109,-82.8364949,matched COMMERCIAL
4800,LARAINE CT,103,COLUMBUS,43232,39.9205953,-82.8633664,no parcel; street parcels=0 dwelling=0
2740,BRANDY DR,202,COLUMBUS,43232,39.9210282,-82.8634944,no parcel; street parcels=1 dwelling=0
4810,REFUGEE RD,D,COLUMBUS,43232,39.9220245,-82.862552,no parcel; street parcels=267 dwelling=119
5983,LAKE CLUB SQ,B,COLUMBUS,43232,39.9379682,-82.8337786,no parcel; street parcels=1 dwelling=0
6045,LAKE CLUB PL,,COLUMBUS,43232,39.9397867,-82.8333197,no parcel; street parcels=0 dwelling=0
1632,IDLEWILD DR,,COLUMBUS,43232,39.9440892,-82.8320956,matched EXEMPT
5014,COVENTRY DR,D,COLUMBUS,43232,39.9384844,-82.8601926,no parcel; street parcels=0 dwelling=0
5006,COVENTRY CT N,,COLUMBUS,43232,39.9395054,-82.8601742,no parcel; street parcels=0 dwelling=0
2888,BRICE RD,,COLUMBUS,43232,39.9203126,-82.8302956,matched COMMERCIAL
5099,CEDAR DR,K,COLUMBUS,43232,39.93545,-82.8574368,no parcel; street parcels=24 dwelling=15
2389,MALKA CT,,COLUMBUS,43232,39.9233798,-82.8984314,no parcel; street parcels=0 dwelling=0
2325,RANDY CT,,COLUMBUS,43232,39.9244613,-82.8982123,no parcel; street parcels=0 dwelling=0
5167,CEDAR DR,C,COLUMBUS,43232,39.9357573,-82.8553626,no parcel; street parcels=24 dwelling=15
3730,BIRCHTREE LN,,COLUMBUS,43232,39.9198011,-82.8977983,no parcel; street parcels=0 dwelling=0
2308,RANDY CT,,COLUMBUS,43232,39.9248986,-82.8978548,no parcel; street parcels=0 dwelling=0
3716,CHARBERT CT,,COLUMBUS,43232,39.9209728,-82.896329,no parcel; street parcels=0 dwelling=0
3722,BONNETT CT,,COLUMBUS,43232,39.9211499,-82.895895,no parcel; street parcels=0 dwelling=0
2259,PETZINGER CT,,COLUMBUS,43232,39.9263962,-82.8964691,no parcel; street parcels=0 dwelling=0
5377,YORK LN S,,COLUMBUS,43232,39.9467098,-82.8521956,matched EXEMPT
3739,KIMBERLY WEST DR,UNIT 6,COLUMBUS,43232,39.9189798,-82.8957453,no parcel; street parcels=0 dwelling=0
3751,EMRICK CT,,COLUMBUS,43232,39.9199329,-82.8953533,no parcel; street parcels=0 dwelling=0
3769,KIMBERLY WEST DR,UNIT 2,COLUMBUS,43232,39.9194446,-82.8949895,no parcel; street parcels=0 dwelling=0
2595,KIMBERLY PKWY W,,COLUMBUS,43232,39.920611,-82.8953536,no parcel; street parcels=0 dwelling=0
2379,HUDSON BAY WAY,,COLUMBUS,43232,39.9244665,-82.8957855,no parcel; street parcels=0 dwelling=0
2239,COURTSIDE DR,E,COLUMBUS,43232,39.927014,-82.895755,matched COMMERCIAL
5575,HIBERNIA DR,B,COLUMBUS,43232,39.9517467,-82.8519092,no parcel; street parcels=1 dwelling=0
2050,SUNSHINE PL,,COLUMBUS,43232,39.9280195,-82.8915019,no parcel; street parcels=1 dwelling=0
2212,SUNSHINE PL,,COLUMBUS,43232,39.9273095,-82.8903605,no parcel; street parcels=1 dwelling=0
5621,HIBERNIA DR,C,COLUMBUS,43232,39.9518083,-82.8506177,no parcel; street parcels=1 dwelling=0
5420,LONSDALE PL N,UNIT C,COLUMBUS,43232,39.9425145,-82.8498522,no parcel; street parcels=0 dwelling=0
2421,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
2437,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
2162,MUIRWOOD DR,,COLUMBUS,43232,39.9279354,-82.8878787,no parcel; street parcels=1 dwelling=0
2231,SEVILLE AVE,,COLUMBUS,43232,39.9278088,-82.8871435,no parcel; street parcels=1 dwelling=0
4229,DONLYN CT,,COLUMBUS,43232,39.9264478,-82.8844652,no parcel; street parcels=0 dwelling=0
4255,DONLYN CT,,COLUMBUS,43232,39.9265335,-82.8842767,no parcel; street parcels=0 dwelling=0
3355,SUFFIELD,,COLUMBUS,43232,39.9106955,-82.847019,no parcel; street parcels=0 dwelling=0
5555,TINLEY PARK,,COLUMBUS,43232,39.9115539,-82.8474062,no parcel; street parcels=0 dwelling=0
3232,WINTER LANE PARK,,COLUMBUS,43232,39.9129565,-82.8477805,no parcel; street parcels=0 dwelling=0
5449,CHATFORD SQ,,COLUMBUS,43232,39.9353965,-82.8471813,no parcel; street parcels=1 dwelling=0
5539,CANTARA PL,3,COLUMBUS,43232,39.9454427,-82.8475314,no parcel; street parcels=0 dwelling=0
5536,CANTARA PL,,COLUMBUS,43232,39.9457419,-82.8477616,no parcel; street parcels=0 dwelling=0
4341,DONLYN CT,,COLUMBUS,43232,39.9264394,-82.8836807,no parcel; street parcels=0 dwelling=0
3353,SUFFIELD,,COLUMBUS,43232,39.9107562,-82.846994,no parcel; street parcels=0 dwelling=0
3323,SUFFIELD,,COLUMBUS,43232,39.911256,-82.8469381,no parcel; street parcels=0 dwelling=0
4410,REFUGEE RD,,COLUMBUS,43232,39.9158632,-82.8794244,matched EXEMPT
2270,S HAMILTON RD,,COLUMBUS,43232,39.9283383,-82.878823,matched COMMERCIAL
5598,AUTUMN CHASE DR,A,COLUMBUS,43232,39.9426089,-82.8451858,no parcel; street parcels=1 dwelling=0
2826,CITIZENS PL,D,COLUMBUS,43232,39.9177629,-82.876337,no parcel; street parcels=1 dwelling=0
2776,CITIZENS PL,D,COLUMBUS,43232,39.918739,-82.8760699,no parcel; street parcels=1 dwelling=0
2747,TENNYSON BLVD,D,COLUMBUS,43232,39.9190426,-82.8755493,no parcel; street parcels=0 dwelling=0
2791,NEWCASTLE CT,B,COLUMBUS,43232,39.9185303,-82.8744649,no parcel; street parcels=0 dwelling=0
2451,SHORE BLVD E,B,COLUMBUS,43232,39.9247323,-82.874655,no parcel; street parcels=0 dwelling=0
4609,REFUGEE RD,2H,COLUMBUS,43232,39.9133874,-82.8731749,no parcel; street parcels=267 dwelling=119
4595,REFUGEE RD,3B,COLUMBUS,43232,39.9143548,-82.8739198,no parcel; street parcels=267 dwelling=119
4615,WORDSWORTH CT,D,COLUMBUS,43232,39.9162302,-82.8730143,no parcel; street parcels=0 dwelling=0
4594,ISINGTON CT,202,COLUMBUS,43232,39.9174642,-82.8738046,no parcel; street parcels=0 dwelling=0
4619,REFUGEE RD,1I,COLUMBUS,43232,39.9143758,-82.8728969,no parcel; street parcels=267 dwelling=119
4637,COLERIDGE CT,,COLUMBUS,43232,39.9167112,-82.8724513,no parcel; street parcels=0 dwelling=0
5838,HALLRIDGE CIR,A,COLUMBUS,43232,39.9477137,-82.8419685,no parcel; street parcels=0 dwelling=0
5685,CHATFORD DR,,COLUMBUS,43232,39.9342738,-82.8416984,matched COMMERCIAL
1293,MCKAHAN AVE,,COLUMBUS,43232,39.9523472,-82.8418604,matched OTHER
306,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2815,BERWICK SQ,,COLUMBUS,43232,39.9138058,-82.9101921,matched COMMERCIAL
2764,BRANDY DR,201,COLUMBUS,43232,39.9210207,-82.8643995,no parcel; street parcels=1 dwelling=0
4826,LARAINE CT,101,COLUMBUS,43232,39.9206489,-82.8630148,no parcel; street parcels=0 dwelling=0
6777,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
6124,GIOFFRE WOODS LN,,COLUMBUS,43232,39.9478327,-82.8360977,matched OTHER
6178,PARKINSON LN,,COLUMBUS,43232,39.9486108,-82.8355737,matched OTHER
3180,EASTHAVEN DR S,,COLUMBUS,43232,39.9249742,-82.9078578,no parcel; street parcels=0 dwelling=0
4782,REFUGEE RD,A,COLUMBUS,43232,39.92208,-82.8634063,no parcel; street parcels=267 dwelling=119
4966,OLDE COVENTRY RD W,,COLUMBUS,43232,39.9375326,-82.8611658,no parcel; street parcels=0 dwelling=0
5920,CHATFORD DR,,COLUMBUS,43232,39.9337112,-82.8344424,matched COMMERCIAL
2504,SCARBOROUGH SQ,5,COLUMBUS,43232,39.9297603,-82.8337615,no parcel; street parcels=0 dwelling=0
5011,COVENTRY DR,,COLUMBUS,43232,39.9383274,-82.8604671,no parcel; street parcels=0 dwelling=0
5008,COVENTRY CT N,,COLUMBUS,43232,39.9394866,-82.860145,no parcel; street parcels=0 dwelling=0
2082,PINE GROVE LN,,COLUMBUS,43232,39.9354244,-82.8597296,no parcel; street parcels=1 dwelling=0
5081,CEDAR DR,G,COLUMBUS,43232,39.9355781,-82.8579042,no parcel; street parcels=24 dwelling=15
5079,CEDAR DR,,COLUMBUS,43232,39.9356465,-82.8577425,no parcel; street parcels=24 dwelling=15
3730,KNIGHTSWAY LN,,COLUMBUS,43232,39.920917,-82.8975202,no parcel; street parcels=2 dwelling=0
2492,BENIE CT,,COLUMBUS,43232,39.9223676,-82.8968894,no parcel; street parcels=0 dwelling=0
2295,PETZINGER CT,,COLUMBUS,43232,39.9257118,-82.8971731,no parcel; street parcels=0 dwelling=0
3793,BAY VILLAGE ST,,COLUMBUS,43232,39.9160542,-82.8967932,no parcel; street parcels=41 dwelling=12
3731,KIMBERLY WEST DR,UNIT 3,COLUMBUS,43232,39.9190042,-82.8959124,no parcel; street parcels=0 dwelling=0
2530,BENIE CT,,COLUMBUS,43232,39.9221558,-82.8960482,no parcel; street parcels=0 dwelling=0
3755,KIMBERLY WEST DR,UNIT 2,COLUMBUS,43232,39.9191456,-82.895441,no parcel; street parcels=0 dwelling=0
3708,KIDRON CT,,COLUMBUS,43232,39.9284015,-82.8946348,no parcel; street parcels=0 dwelling=0
5572,HIBERNIA DR,C,COLUMBUS,43232,39.9531955,-82.8512041,no parcel; street parcels=1 dwelling=0
3381,WINTER LANE PARK,,COLUMBUS,43232,39.9106982,-82.8492218,no parcel; street parcels=0 dwelling=0
3928,MAUMEE BAY WAY,,COLUMBUS,43232,39.924356,-82.891902,no parcel; street parcels=0 dwelling=0
2220,SUNSHINE PL,,COLUMBUS,43232,39.9275646,-82.8904225,no parcel; street parcels=1 dwelling=0
2266,SUNSHINE PL,,COLUMBUS,43232,39.9271887,-82.890001,no parcel; street parcels=1 dwelling=0
2261,MUIRWOOD DR,,COLUMBUS,43232,39.9264668,-82.888687,no parcel; street parcels=1 dwelling=0
2138,MUIRWOOD DR,,COLUMBUS,43232,39.9280503,-82.8881242,no parcel; street parcels=1 dwelling=0
5453,LONSDALE PL S,UNIT A,COLUMBUS,43232,39.9415162,-82.8488547,no parcel; street parcels=0 dwelling=0
5453,LONSDALE PL N,,COLUMBUS,43232,39.9421348,-82.8486989,no parcel; street parcels=0 dwelling=0
2194,MUIRWOOD DR,,COLUMBUS,43232,39.9275302,-82.8875662,no parcel; street parcels=1 dwelling=0
5536,DUNFIELD LN,3,COLUMBUS,43232,39.9452563,-82.8475399,no parcel; street parcels=1 dwelling=0
1577,CABORA LN,,COLUMBUS,43232,39.9458285,-82.8471321,no parcel; street parcels=0 dwelling=0
2211,S JAMES RD,,COLUMBUS,43232,39.9260763,-82.9199553,matched INDUSTRIAL
4153,CADILLAC CT,,COLUMBUS,43232,39.9257506,-82.8861122,no parcel; street parcels=0 dwelling=0
2266,SEVILLE AVE,,COLUMBUS,43232,39.9271529,-82.8862555,no parcel; street parcels=1 dwelling=0
2766,EASTLAND MALL,,COLUMBUS,43232,39.9185459,-82.8852023,no parcel; street parcels=1 dwelling=0
2758,EASTLAND MALL,,COLUMBUS,43232,39.9182353,-82.884935,no parcel; street parcels=1 dwelling=0
2721,EASTLAND MALL,,COLUMBUS,43232,39.9190361,-82.8834042,no parcel; street parcels=1 dwelling=0
5598,AUTUMN CHASE DR,,COLUMBUS,43232,39.9426426,-82.8453416,no parcel; street parcels=1 dwelling=0
5596,AUTUMN CHASE DR,B,COLUMBUS,43232,39.9426154,-82.8452844,matched COMMERCIAL
4400,CROSSROADS CENTER,,COLUMBUS,43232,39.920831,-82.8785977,no parcel; street parcels=0 dwelling=0
2853,CITIZENS PL,A,COLUMBUS,43232,39.9168384,-82.8773355,no parcel; street parcels=1 dwelling=0
2860,CITIZENS PL,E,COLUMBUS,43232,39.9169644,-82.8762877,no parcel; street parcels=1 dwelling=0
2796,CITIZENS PL,F,COLUMBUS,43232,39.9182875,-82.8769147,no parcel; street parcels=1 dwelling=0
2744,CITIZENS PL,A,COLUMBUS,43232,39.919254,-82.8762901,no parcel; street parcels=1 dwelling=0
1471,ORCHARD PARK DR,,COLUMBUS,43232,39.9497514,-82.8433604,matched COMMERCIAL
4567,MANDEVILLE CT,A,COLUMBUS,43232,39.9157229,-82.8743894,no parcel; street parcels=0 dwelling=0
2935,TENNYSON BLVD,A,COLUMBUS,43232,39.9156683,-82.8740105,no parcel; street parcels=0 dwelling=0
2431,SHORE BLVD E,K,COLUMBUS,43232,39.9254402,-82.874381,no parcel; street parcels=0 dwelling=0
2411,SHORE BLVD E,L,COLUMBUS,43232,39.9256923,-82.8743654,no parcel; street parcels=0 dwelling=0
4555,GROVES RD,,COLUMBUS,43232,39.9294346,-82.8742658,matched INDUSTRIAL
4617,REFUGEE RD,2H,COLUMBUS,43232,39.9139063,-82.8732177,no parcel; street parcels=267 dwelling=119
4591,WORDSWORTH CT,B,COLUMBUS,43232,39.9158723,-82.8735706,no parcel; street parcels=0 dwelling=0
2813,TENNYSON BLVD,209,COLUMBUS,43232,39.9181878,-82.87368,no parcel; street parcels=0 dwelling=0
2491,SHORE BLVD E,B,COLUMBUS,43232,39.9239607,-82.8738913,no parcel; street parcels=0 dwelling=0
4633,COLERIDGE CT,D,COLUMBUS,43232,39.9166922,-82.8722243,no parcel; street parcels=0 dwelling=0
5850,HALLRIDGE CIR,,COLUMBUS,43232,39.9471045,-82.8421014,no parcel; street parcels=0 dwelling=0
1252,STEVENLANE BLVD,,COLUMBUS,43232,39.9524799,-82.8420669,matched OTHER
4673,REFUGEE RD,3E,COLUMBUS,43232,39.9135078,-82.8714586,matched COMMERCIAL
4667,REFUGEE RD,2A,COLUMBUS,43232,39.9142872,-82.8716868,no parcel; street parcels=267 dwelling=119
4650,GROVES RD,,COLUMBUS,43232,39.9306616,-82.8715796,matched INDUSTRIAL
4663,HILTON CORPORATE DR,,COLUMBUS,43232,39.9338459,-82.8710083,no parcel; street parcels=3 dwelling=0
576,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
1299,YORKLAND RD,UNIT,COLUMBUS,43232,39.9517156,-82.8405563,no parcel; street parcels=34 dwelling=23
3154,WEBSTER DR,,COLUMBUS,43232,39.9152007,-82.9120049,no parcel; street parcels=0 dwelling=0
1285,YORKLAND RD,UNIT B,COLUMBUS,43232,39.9517379,-82.840103,no parcel; street parcels=34 dwelling=23
5739,SPRUCE TREE DR,,COLUMBUS,43232,39.92616,-82.8379609,no parcel; street parcels=0 dwelling=0
1469,JOSHUA RUN RD,,COLUMBUS,43232,39.9486066,-82.8375116,matched OTHER
6089,MCNAUGHTEN CENTER,,COLUMBUS,43232,39.9530108,-82.8379346,no parcel; street parcels=0 dwelling=0
6267,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
2575,S HAMILTON RD,,COLUMBUS,43232,39.9223006,-82.8807194,no parcel; street parcels=753 dwelling=242
4414,CROSSROADS CENTER,,COLUMBUS,43232,39.9208127,-82.878291,no parcel; street parcels=0 dwelling=0
2256,HAMILTON RD,,COLUMBUS,43232,39.9287087,-82.8786594,matched COMMERCIAL
5595,AUTUMN CHASE DR,B,COLUMBUS,43232,39.9418716,-82.84506,no parcel; street parcels=1 dwelling=0
5762,HALLRIDGE CIR,,COLUMBUS,43232,39.9481905,-82.8444668,no parcel; street parcels=0 dwelling=0
1808,BAIRSFORD DR,,COLUMBUS,43232,39.9412567,-82.8441187,matched EXEMPT
2849,CITIZENS PL,B,COLUMBUS,43232,39.9166101,-82.8777614,no parcel; street parcels=1 dwelling=0
2860,CITIZENS PL,B,COLUMBUS,43232,39.9169401,-82.8762285,no parcel; street parcels=1 dwelling=0
5675,BAIRSFORD CIR N,2,COLUMBUS,43232,39.9342096,-82.84139,no parcel; street parcels=0 dwelling=0
326,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
