address,number,street,unit,city,state,zip,note
"5720 HIBERNIA DR C, Columbus, OH, 43232",5720,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5536 DUNFIELD LN 5, Columbus, OH, 43232",5536,DUNFIELD LN,5,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2721 EASTLAND MALL UNIT A, Columbus, OH, 43232",2721,EASTLAND MALL,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2849 CITIZENS PL A, Columbus, OH, 43232",2849,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2817 CITIZENS PL H, Columbus, OH, 43232",2817,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL H, Columbus, OH, 43232",2828,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2801 MARWOOD CT D, Columbus, OH, 43232",2801,MARWOOD CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4583 ISINGTON CT D, Columbus, OH, 43232",4583,ISINGTON CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 114, Columbus, OH, 43232",2881,TENNYSON BLVD,114,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2445 SHORE BLVD E G, Columbus, OH, 43232",2445,SHORE BLVD E,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2371 SHORE BLVD E E, Columbus, OH, 43232",2371,SHORE BLVD E,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4646 HEBRIDES DR A, Columbus, OH, 43232",4646,HEBRIDES DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 210, Columbus, OH, 43232",4630,HILTON CORPORATE DR,210,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1281 MCNAUGHTEN RD UNIT L, Columbus, OH, 43232",1281,MCNAUGHTEN RD,UNIT L,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2772 BRANDY DR 202, Columbus, OH, 43232",2772,BRANDY DR,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5165 CEDAR DR H, Columbus, OH, 43232",5165,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2825 CITIZENS PL A, Columbus, OH, 43232",2825,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2852 CITIZENS PL D, Columbus, OH, 43232",2852,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL G, Columbus, OH, 43232",2828,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5675 BAIRSFORD CIR N 9, Columbus, OH, 43232",5675,BAIRSFORD CIR N,9,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4585 ISINGTON CT A, Columbus, OH, 43232",4585,ISINGTON CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 MONMOUTH CT 209, Columbus, OH, 43232",4599,MONMOUTH CT,209,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2445 SHORE BLVD E A, Columbus, OH, 43232",2445,SHORE BLVD E,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4659 REFUGEE RD 3D, Columbus, OH, 43232",4659,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1307 YORKLAND RD UNIT, Columbus, OH, 43232",1307,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4790 ROLLINGBROOK LN A, Columbus, OH, 43232",4790,ROLLINGBROOK LN,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2738 BRANDY DR 104, Columbus, OH, 43232",2738,BRANDY DR,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 112, Columbus, OH, 43232",3180,ELIM MANOR CT,112,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5165 CEDAR DR D, Columbus, OH, 43232",5165,CEDAR DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5167 CEDAR DR H, Columbus, OH, 43232",5167,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5330 YORKSHIRE TERRACE DR A2, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,A2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5330 YORKSHIRE TERRACE DR A5, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,A5,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5636 HIBERNIA DR A, Columbus, OH, 43232",5636,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5440 LONSDALE PL S UNIT B, Columbus, OH, 43232",5440,LONSDALE PL S,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5462 LONSDALE PL N UNIT C, Columbus, OH, 43232",5462,LONSDALE PL N,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5481 E LIVINGSTON AVE UNIT B, Columbus, OH, 43232",5481,E LIVINGSTON AVE,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5522 DUNFIELD LN 6, Columbus, OH, 43232",5522,DUNFIELD LN,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5525 CANTARA PL 2, Columbus, OH, 43232",5525,CANTARA PL,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5545 CANTARA PL 2, Columbus, OH, 43232",5545,CANTARA PL,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 303, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 303,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 308, Columbus, OH, 43232",2510,KIMBERLY PKWY E,308,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2849 CITIZENS PL E, Columbus, OH, 43232",2849,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL A, Columbus, OH, 43232",2828,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL D, Columbus, OH, 43232",2828,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2828 CITIZENS PL C, Columbus, OH, 43232",2828,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2797 MARWOOD CT C, Columbus, OH, 43232",2797,MARWOOD CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2733 TENNYSON BLVD B, Columbus, OH, 43232",2733,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4540 LAKE SIDE N C, Columbus, OH, 43232",4540,LAKE SIDE N,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2802 MARWOOD CT B, Columbus, OH, 43232",2802,MARWOOD CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4611 REFUGEE RD 2D, Columbus, OH, 43232",4611,REFUGEE RD,2D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4671 REFUGEE RD 1E, Columbus, OH, 43232",4671,REFUGEE RD,1E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4665 REFUGEE RD 1E, Columbus, OH, 43232",4665,REFUGEE RD,1E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4667 REFUGEE RD 2C, Columbus, OH, 43232",4667,REFUGEE RD,2C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 314, Columbus, OH, 43232",4630,HILTON CORPORATE DR,314,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1303 YORKLAND RD UNIT, Columbus, OH, 43232",1303,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 114, Columbus, OH, 43232",4650,HILTON CORPORATE DR,114,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2093 LAKE CLUB TER D, Columbus, OH, 43232",2093,LAKE CLUB TER,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6002 LAKE CLUB CT E, Columbus, OH, 43232",6002,LAKE CLUB CT,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5121 CEDAR DR A, Columbus, OH, 43232",5121,CEDAR DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 6A, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,6A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5660 HIBERNIA DR C, Columbus, OH, 43232",5660,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5420 LONSDALE PL N UNIT A, Columbus, OH, 43232",5420,LONSDALE PL N,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4770 LARAINE CT 102, Columbus, OH, 43232",4770,LARAINE CT,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 114, Columbus, OH, 43232",3180,ELIM MANOR CT,114,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5081 CEDAR DR H, Columbus, OH, 43232",5081,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5576 HIBERNIA DR C, Columbus, OH, 43232",5576,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5453 LONSDALE PL N UNIT B, Columbus, OH, 43232",5453,LONSDALE PL N,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5453 LONSDALE PL N UNIT D, Columbus, OH, 43232",5453,LONSDALE PL N,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5490 DUNFIELD LN 3, Columbus, OH, 43232",5490,DUNFIELD LN,3,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5758 HIBERNIA DR A, Columbus, OH, 43232",5758,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5743 HIBERNIA DR C, Columbus, OH, 43232",5743,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 303, Columbus, OH, 43232",2510,KIMBERLY PKWY E,303,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2824 CITIZENS PL E, Columbus, OH, 43232",2824,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2826 CITIZENS PL H, Columbus, OH, 43232",2826,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2748 CITIZENS PL H, Columbus, OH, 43232",2748,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2817 WYMAN CT A, Columbus, OH, 43232",2817,WYMAN CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2755 TENNYSON BLVD B, Columbus, OH, 43232",2755,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2731 TENNYSON BLVD A, Columbus, OH, 43232",2731,TENNYSON BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4576 MANDEVILLE CT D, Columbus, OH, 43232",4576,MANDEVILLE CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4585 MONMOUTH CT D, Columbus, OH, 43232",4585,MONMOUTH CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2501 SHORE BLVD E I, Columbus, OH, 43232",2501,SHORE BLVD E,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2481 SHORE BLVD E I, Columbus, OH, 43232",2481,SHORE BLVD E,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2899 TENNYSON BLVD B, Columbus, OH, 43232",2899,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1281 MCNAUGHTEN RD UNIT M, Columbus, OH, 43232",1281,MCNAUGHTEN RD,UNIT M,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 209, Columbus, OH, 43232",2881,TENNYSON BLVD,209,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4659 REFUGEE RD 3E, Columbus, OH, 43232",4659,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1870 COVENTRY CT B, Columbus, OH, 43232",1870,COVENTRY CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5095 CEDAR DR K, Columbus, OH, 43232",5095,CEDAR DR,K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5141 CEDAR DR J, Columbus, OH, 43232",5141,CEDAR DR,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5202 CEDAR DR H, Columbus, OH, 43232",5202,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR B, Columbus, OH, 43232",5200,CEDAR DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5579 HIBERNIA DR A, Columbus, OH, 43232",5579,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5607 HIBERNIA DR B, Columbus, OH, 43232",5607,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5535 HIBERNIA DR C, Columbus, OH, 43232",5535,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5539 HIBERNIA DR A, Columbus, OH, 43232",5539,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 YORKSHIRE TERRACE DR 2A, Columbus, OH, 43232",5427,YORKSHIRE TERRACE DR,2A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5440 LONSDALE PL S UNIT A, Columbus, OH, 43232",5440,LONSDALE PL S,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5448 LONSDALE PL S UNIT A, Columbus, OH, 43232",5448,LONSDALE PL S,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5738 HIBERNIA DR A, Columbus, OH, 43232",5738,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5747 HIBERNIA DR C, Columbus, OH, 43232",5747,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 309, Columbus, OH, 43232",2510,KIMBERLY PKWY E,309,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2849 CITIZENS PL C, Columbus, OH, 43232",2849,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2809 CITIZENS PL F, Columbus, OH, 43232",2809,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2788 CITIZENS PL F, Columbus, OH, 43232",2788,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
